[20:48:07.085][INFO][CraftTweaker-EarlyInit]: CraftTweaker is running on a Minecraft 1.21.1 development client modded with platform NeoForge
[20:48:07.092][INFO][CraftTweaker-EarlyInit]: Successfully injected RecipeFS file system
[20:48:07.609][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.BracketValidators' to 'class com.blamejared.crafttweaker.api.bracket.BracketValidators'
[20:48:07.609][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.game.Game' to 'class com.blamejared.crafttweaker.api.game.Game'
[20:48:07.609][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.data.IData' to 'interface com.blamejared.crafttweaker.api.data.IData'
[20:48:07.609][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.item.tooltip.ITooltipFunction' to 'interface com.blamejared.crafttweaker.api.item.tooltip.ITooltipFunction'
[20:48:07.609][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.capability.EnergyStorageCaps' to 'class com.blamejared.crafttweaker.api.capability.EnergyStorageCaps'
[20:48:07.610][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.ICookingRecipeManager' to 'interface com.blamejared.crafttweaker.api.recipe.manager.base.ICookingRecipeManager'
[20:48:07.610][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.util.sequence.SequenceContext' to 'class com.blamejared.crafttweaker.api.util.sequence.SequenceContext'
[20:48:07.610][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.loot.condition.LootConditions' to 'class com.blamejared.crafttweaker.api.loot.condition.LootConditions'
[20:48:07.610][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.bracket.NeoForgeBracketHandlers' to 'class com.blamejared.crafttweaker.api.bracket.NeoForgeBracketHandlers'
[20:48:07.611][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.replacement.Replacer' to 'class com.blamejared.crafttweaker.api.recipe.replacement.Replacer'
[20:48:07.611][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.transformer.IIngredientTransformer' to 'interface com.blamejared.crafttweaker.api.ingredient.transformer.IIngredientTransformer'
[20:48:07.618][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.TagManager' to 'class com.blamejared.crafttweaker.api.tag.CraftTweakerTagRegistry'
[20:48:07.619][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.bracket.ResourceLocationBracketHandler' to 'class com.blamejared.crafttweaker.api.bracket.ResourceLocationBracketHandler'
[20:48:07.619][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.bracket.BracketHandlers' to 'class com.blamejared.crafttweaker.api.bracket.BracketHandlers'
[20:48:07.619][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.util.sequence.SequenceType' to 'class com.blamejared.crafttweaker.api.util.sequence.SequenceType'
[20:48:07.619][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.loot.table.LootTableManager' to 'class com.blamejared.crafttweaker.api.loot.table.LootTableManager'
[20:48:07.620][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.transform.type.TransformDamage' to 'class com.blamejared.crafttweaker.api.ingredient.transformer.type.TransformDamage'
[20:48:07.620][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.entity.EntityIngredient' to 'class com.blamejared.crafttweaker.api.entity.CTEntityIngredient'
[20:48:07.620][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.mod.Mods' to 'class com.blamejared.crafttweaker.api.mod.Mods'
[20:48:07.620][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.IIngredient' to 'interface com.blamejared.crafttweaker.api.ingredient.IIngredient'
[20:48:07.621][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.util.NameUtil' to 'class com.blamejared.crafttweaker.api.util.NameUtil'
[20:48:07.621][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.util.random.Percentaged' to 'class com.blamejared.crafttweaker.api.util.random.Percentaged'
[20:48:07.621][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.entity.INameTagFunction' to 'interface com.blamejared.crafttweaker.api.entity.INameTagFunction'
[20:48:07.621][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.sequence.task.type.SleepTask' to 'class com.blamejared.crafttweaker.api.util.sequence.task.type.SleepTask'
[20:48:07.621][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.data.ByteData' to 'class com.blamejared.crafttweaker.api.data.ByteData'
[20:48:07.622][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.data.DoubleData' to 'class com.blamejared.crafttweaker.api.data.DoubleData'
[20:48:07.622][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.TagManager' to 'class com.blamejared.crafttweaker.api.tag.CraftTweakerTagRegistry'
[20:48:07.622][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.sequence.task.type.InstantTask' to 'class com.blamejared.crafttweaker.api.util.sequence.task.type.InstantTask'
[20:48:07.622][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.transform.type.TransformCustom' to 'class com.blamejared.crafttweaker.api.ingredient.transformer.type.TransformCustom'
[20:48:07.622][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.data.StringData' to 'class com.blamejared.crafttweaker.api.data.StringData'
[20:48:07.622][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.util.Many' to 'class com.blamejared.crafttweaker.api.util.Many'
[20:48:07.623][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.FurnaceRecipeManager' to 'class com.blamejared.crafttweaker.api.recipe.manager.FurnaceRecipeManager'
[20:48:07.623][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.SmithingRecipeManager' to 'class com.blamejared.crafttweaker.api.recipe.manager.SmithingRecipeManager'
[20:48:07.623][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.util.sequence.SequenceBuilder' to 'class com.blamejared.crafttweaker.api.util.sequence.SequenceBuilder'
[20:48:07.625][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.villagers.VillagerTrades' to 'class com.blamejared.crafttweaker.api.villager.CTVillagerTrades'
[20:48:07.625][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.misc.Cauldron' to 'class com.blamejared.crafttweaker.api.misc.CTCauldron'
[20:48:07.625][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.type.UnknownTag' to 'class com.blamejared.crafttweaker.api.tag.type.UnknownTag'
[20:48:07.625][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.condition.type.ConditionCustom' to 'class com.blamejared.crafttweaker.api.ingredient.condition.type.ConditionCustom'
[20:48:07.625][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.text.CommonComponents' to 'class com.blamejared.crafttweaker.natives.text.content.ExpandCommonComponents'
[20:48:07.625][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.MCTag' to 'interface com.blamejared.crafttweaker.api.tag.MCTag'
[20:48:07.626][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.replacement.type.NotFilteringRule' to 'class com.blamejared.crafttweaker.api.recipe.replacement.type.NotFilteringRule'
[20:48:07.626][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.manager.type.UnknownTagManager' to 'class com.blamejared.crafttweaker.api.tag.manager.type.UnknownTagManager'
[20:48:07.626][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.bracket.CommandStringDisplayable' to 'interface com.blamejared.crafttweaker.api.bracket.CommandStringDisplayable'
[20:48:07.626][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.capability.FluidHandlerCaps' to 'class com.blamejared.crafttweaker.api.capability.FluidHandlerCaps'
[20:48:07.627][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.fluid.IFluidStack' to 'interface com.blamejared.crafttweaker.api.fluid.IFluidStack'
[20:48:07.627][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.fluid.FluidIngredient' to 'class com.blamejared.crafttweaker.api.fluid.CTFluidIngredient'
[20:48:07.627][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.data.EmptyData' to 'class com.blamejared.crafttweaker.api.data.EmptyData'
[20:48:07.627][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.type.IIngredientList' to 'class com.blamejared.crafttweaker.api.ingredient.type.IIngredientList'
[20:48:07.628][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.replacement.ITargetingStrategy' to 'interface com.blamejared.crafttweaker.api.recipe.replacement.ITargetingStrategy'
[20:48:07.628][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.sequence.task.ISequenceTask' to 'interface com.blamejared.crafttweaker.api.util.sequence.task.ISequenceTask'
[20:48:07.628][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.block.BlockIngredient' to 'class com.blamejared.crafttweaker.api.block.CTBlockIngredient'
[20:48:07.628][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.data.LongData' to 'class com.blamejared.crafttweaker.api.data.LongData'
[20:48:07.629][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.StoneCutterManager' to 'class com.blamejared.crafttweaker.api.recipe.manager.StoneCutterManager'
[20:48:07.629][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.replacement.ITargetingFilter' to 'interface com.blamejared.crafttweaker.api.recipe.replacement.ITargetingFilter'
[20:48:07.629][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.mod.Mod' to 'class com.blamejared.crafttweaker.api.mod.Mod'
[20:48:07.629][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.manager.type.UnknownTagManager' to 'class com.blamejared.crafttweaker.api.tag.manager.type.UnknownTagManager'
[20:48:07.629][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.type.TagIngredient' to 'class com.blamejared.crafttweaker.api.ingredient.type.TagIngredient'
[20:48:07.629][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.RecipeManagerWrapper' to 'class com.blamejared.crafttweaker.api.recipe.manager.RecipeManagerWrapper'
[20:48:07.630][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.replacement.type.ComponentFilteringRule' to 'class com.blamejared.crafttweaker.api.recipe.replacement.type.ComponentFilteringRule'
[20:48:07.630][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.condition.IIngredientCondition' to 'interface com.blamejared.crafttweaker.api.ingredient.condition.IIngredientCondition'
[20:48:07.630][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.data.FloatData' to 'class com.blamejared.crafttweaker.api.data.FloatData'
[20:48:07.630][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.manager.ITagManager' to 'interface com.blamejared.crafttweaker.api.tag.manager.ITagManager'
[20:48:07.630][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.manager.ITagManager' to 'interface com.blamejared.crafttweaker.api.tag.manager.ITagManager'
[20:48:07.630][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.tag.type.KnownTag' to 'class com.blamejared.crafttweaker.api.tag.type.KnownTag'
[20:48:07.631][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.events.EventManager' to 'class com.blamejared.crafttweaker.impl.event.ZenEventManager'
[20:48:07.631][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.replacement.type.ManagerFilteringRule' to 'class com.blamejared.crafttweaker.api.recipe.replacement.type.TypeFilteringRule'
[20:48:07.632][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.bracket.RecipeComponentBracketHandler' to 'class com.blamejared.crafttweaker.api.bracket.custom.RecipeComponentBracketHandler'
[20:48:07.632][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.recipe.replacement.IFilteringRule' to 'interface com.blamejared.crafttweaker.api.recipe.replacement.IFilteringRule'
[20:48:07.632][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.ingredient.condition.type.ConditionAnyDamage' to 'class com.blamejared.crafttweaker.api.ingredient.condition.type.ConditionAnyDamage'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.param.ExpandDynamicDrop' to 'crafttweaker.api.loot.DynamicDrop'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.category.ExpandCraftingBookCategory' to 'crafttweaker.api.recipe.CraftingBookCategory'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandExplosion' to 'crafttweaker.api.world.Explosion'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandBlockPredicate' to 'crafttweaker.api.predicate.BlockPredicate'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.piston.ExpandPistonEventMoveType' to 'crafttweaker.neoforge.api.event.block.piston.PistonMoveType'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.attribute.ExpandAttributeInstance' to 'crafttweaker.api.entity.attribute.AttributeInstance'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandDataComponentMap$ExpandDataComponentMapBuilder' to 'crafttweaker.api.component.DataComponentMapBuilder'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityTypeTest' to 'crafttweaker.api.entity.EntityTypeTest'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.use.ExpandLivingEntityUseItemFinishEvent' to 'crafttweaker.neoforge.api.event.entity.use.LivingEntityUseItemFinishEvent'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.clip.ExpandClipContext' to 'crafttweaker.api.world.clip.ClipContext'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.ExpandDifficultyChangeEvent' to 'crafttweaker.neoforge.api.event.DifficultyChangeEvent'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.fireball.ExpandSmallFireball' to 'crafttweaker.api.entity.type.projectile.SmallFireball'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandMobEffectsPredicate' to 'crafttweaker.api.predicate.MobEffectsPredicate'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandVec3' to 'crafttweaker.api.util.math.Vec3'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandMutableBlockPos' to 'crafttweaker.api.util.math.MutableBlockPos'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandStatePropertiesPredicateBuilder' to 'crafttweaker.api.predicate.builder.StatePropertiesPredicateBuilder'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.spawn.ExpandMobDespawnEvent$ExpandMobAllowDespawnEventResult' to 'crafttweaker.neoforge.api.event.entity.living.spawn.MobDespawnEventResult'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandPlayerTickEvent$ExpandServerTickPostEvent' to 'crafttweaker.neoforge.api.event.tick.PlayerTickPostEvent'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.armor.ExpandArmorMaterials' to 'crafttweaker.api.item.type.armor.ArmorMaterials'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandTypedDataComponent' to 'crafttweaker.api.component.TypedDataComponent'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.content.type.ExpandKeybindContents' to 'crafttweaker.api.text.content.type.KeybindContents'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.attachment.ExpandAttachmentHolder' to 'crafttweaker.neoforge.api.attachment.AttachmentHolder'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandEntityTickEvent$ExpandServerTickPreEvent' to 'crafttweaker.neoforge.api.event.tick.EntityTickPreEvent'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.content.type.ExpandLiteralContents' to 'crafttweaker.api.text.content.type.LiteralContents'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.ExpandEntityLeaveLevelEvent' to 'crafttweaker.neoforge.api.event.entity.EntityLeaveLevelEvent'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandClearable' to 'crafttweaker.api.world.Clearable'
[20:48:07.633][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageType' to 'crafttweaker.api.world.damage.DamageType'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandDamageSourceCondition' to 'crafttweaker.api.loot.condition.DamageSourceLootCondition'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandWritableBookContent' to 'crafttweaker.api.item.component.WritableBookContent'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingDamageEvent$ExpandLivingPreDamageEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingPreDamageEvent'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.piston.ExpandPistonStructureResolver' to 'crafttweaker.api.block.type.piston.PistonStructureResolver'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.content.type.ExpandPlainTextContents' to 'crafttweaker.api.text.content.type.PlainTextContents'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.fireball.ExpandLargeFireball' to 'crafttweaker.api.entity.type.projectile.LargeFireball'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandPlayerPredicateBuilder' to 'crafttweaker.api.predicate.builder.PlayerPredicateBuilder'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.tiered.ExpandTiers' to 'crafttweaker.api.item.tiered.Tiers'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandThrowableProjectile' to 'crafttweaker.api.entity.type.projectile.ThrowableProjectile'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.game.ExpandLogicalSide' to 'crafttweaker.neoforge.game.LogicalSide'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandPlayerDestroyItemEvent' to 'crafttweaker.neoforge.api.event.item.PlayerDestroyItemEvent'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.target.ExpandLivingChangeTargetEvent' to 'crafttweaker.neoforge.api.event.entity.living.target.LivingChangeTargetEvent'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandValueCheckCondition' to 'crafttweaker.api.loot.condition.ValueCheckLootCondition'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingFallEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingFallEvent'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.content.type.ExpandTranslatableContents' to 'crafttweaker.api.text.content.type.TranslatableContents'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.modifier.ModifierSpecificExpandBlockState' to 'crafttweaker.api.block.BlockState'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandBookContent' to 'crafttweaker.api.item.component.BookContent'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.item.ExpandIItemStackNeoForge' to 'crafttweaker.api.item.IItemStack'
[20:48:07.634][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.ExpandVillagerType' to 'crafttweaker.api.villager.VillagerType'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandRecipe' to 'crafttweaker.api.recipe.type.Recipe'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerBreakSpeedEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerBreakSpeedEvent'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.category.ExpandCookingBookCategory' to 'crafttweaker.api.recipe.CookingBookCategory'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.input.type.ExpandSmithingRecipeInput' to 'crafttweaker.api.recipe.input.type.SmithingRecipeInput'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandPotDecorations' to 'crafttweaker.api.item.component.PotDecorations'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityAccess' to 'crafttweaker.api.entity.EntityAccess'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.sound.ExpandSoundSource' to 'crafttweaker.api.sound.SoundSource'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandBlockPos' to 'crafttweaker.api.util.math.BlockPos'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandEnchantedItemForEmeralds' to 'crafttweaker.api.villager.trade.type.EnchantedItemForEmeralds'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingIncomingDamageEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingIncomingDamageEvent'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandMultipliedFloats' to 'crafttweaker.api.util.valueprovider.MultipliedFloats'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandEntityTickEvent' to 'crafttweaker.neoforge.api.event.tick.EntityTickEvent'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageEffects' to 'crafttweaker.api.world.damage.DamageEffects'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandLootItemEntityPropertyCondition' to 'crafttweaker.api.loot.condition.EntityPropertyLootCondition'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.item.ExpandItemEntity' to 'crafttweaker.api.entity.type.item.ItemEntity'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandHumanoidArm' to 'crafttweaker.api.entity.HumanoidArm'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandConstantInt' to 'crafttweaker.api.util.valueprovider.ConstantInt'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityNeoForge' to 'crafttweaker.api.entity.Entity'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandLootTableIdCondition' to 'crafttweaker.api.loot.condition.LootTableIdLootCondition'
[20:48:07.635][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.collection.ExpandCollection' to 'crafttweaker.api.util.collection.Collection'
[20:48:07.636][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandLockCode' to 'crafttweaker.api.item.component.LockCode'
[20:48:07.636][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.direction.ExpandDirection' to 'crafttweaker.api.util.Direction'
[20:48:07.636][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.sound.ExpandSoundType' to 'crafttweaker.api.sound.SoundType'
[20:48:07.636][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.ExpandInteractionHand' to 'crafttweaker.api.util.InteractionHand'
[20:48:07.636][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandLightPredicate' to 'crafttweaker.api.predicate.LightPredicate'
[20:48:07.636][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandUniformInt' to 'crafttweaker.api.util.valueprovider.UniformInt'
[20:48:07.636][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerFlyableFallEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerFlyableFallEvent'
